Unnamed: 0,created_at,favorite_count,full_text,id,retweet_count,user.id,user.name
2867,2020-11-05,313,Preliminary vote totals seemed to reflect a resurgence of Republican power in the New York suburbs. That trend was mirrored nationally in results from statehouses. https://t.co/4OhBPVvJ5L,1324146951420522499,52,807095,The New York Times
2868,2020-11-05,3944,"Joe Biden's win in Michigan was a shock in Macomb County, outside Detroit. The heavily unionized and mostly white county is a Trump stronghold and had previously picked the statewide winner in the last seven elections for governor and president. https://t.co/lrZDlyTQvR",1324143164425445382,370,807095,The New York Times
2869,2020-11-05,616,"Here are the highlights from #Election2020 news today:
— Joe Biden won Michigan and Wisconsin
— President Trump’s campaign threatened legal challenges
— Sen. Susan Collins, a Republican, won re-election in Maine
https://t.co/O5nZjs0vhJ",1324141888711069696,116,807095,The New York Times
2870,2020-11-05,0,RT @TroyEricG: A handful of states left to be called and you can explore the possible outcomes by using this interactive to select which ca…,1324139409948712965,37,807095,The New York Times
2871,2020-11-04,7840,"By Wednesday afternoon, Fox News was the closest of any major network to calling the presidential race for Joe Biden — not the outcome that many fans of its pro-Trump programming may have wanted. https://t.co/Qs66SFrSVq",1324136874441584641,795,807095,The New York Times
2872,2020-11-04,680,"Victories by Deb Haaland, Yvette Herrell, and Teresa Leger Fernandez mean that New Mexico’s entire House delegation will be made up of women of color.

Read more about all the historic wins here: https://t.co/4oBsZ1llIB",1324133307798487042,102,807095,The New York Times
2873,2020-11-04,743,"Cynthia Lummis, a Republican and former congresswoman, will become the first woman to represent Wyoming in the Senate. https://t.co/4oBsZ1llIB https://t.co/JPy2LuamQk",1324133304803741703,60,807095,The New York Times
2874,2020-11-04,1407,"Ritchie Torres and Mondaire Jones, two young progressive candidates from New York, became the first two openly gay Black men elected to Congress after they were declared winners in their House races. https://t.co/4oBsZ1llIB https://t.co/PGqcKz3NvF",1324133299825057793,239,807095,The New York Times
2875,2020-11-04,1744,Cori Bush became the first Black woman elected to represent Missouri in Congress. https://t.co/4oBsZ1llIB https://t.co/ujmwwkLzSH,1324133294372495360,256,807095,The New York Times
2876,2020-11-04,1695,"Sarah McBride, elected to the Delaware Senate, will become the country’s first openly transgender state senator and the highest-ranking transgender official in the U.S. https://t.co/4oBsZ1llIB https://t.co/b5SPjKc0QO",1324133289087688705,217,807095,The New York Times
2877,2020-11-04,1558,"A diverse set of candidates ran for office across the U.S. in 2020. Votes are still being counted, but here are some of the barrier-breaking candidates who have won so far. https://t.co/4oBsZ1llIB",1324133285279211521,373,807095,The New York Times
2878,2020-11-04,521,"As of Wednesday afternoon, about 85,000 votes separated the presidential candidates in Georgia. In a nail-biting scenario, state election officials are counting more than 200,000 outstanding ballots. https://t.co/4OBB0PLtRj",1324131864341291015,78,807095,The New York Times
2879,2020-11-04,449,"Sen. Susan Collins, the Republican senator from Maine, defeated Sara Gideon, dashing Democratic hopes of a crucial pickup as their ambitions of a Senate takeover hung by a thread. https://t.co/MgzZSPZfsO https://t.co/eyF4vCR3pi",1324129328813268994,49,807095,The New York Times
2880,2020-11-04,2193,"Supporters of President Trump chanting “Stop the count!” and Democratic observers had a heated argument outside a vote-counting center in Detroit, where absentee ballots were being tabulated on Wednesday before Michigan was called for Joe Biden.
https://t.co/rghZCyKgFf",1324126806820102145,430,807095,The New York Times
2881,2020-11-04,594,"The U.S. officially quit the Paris Climate Agreement on Wednesday, fulfilling a promise President Trump made four years ago. If the U.S. were to rejoin in the future, the country would have a lot of catching up to do to reduce emissions.
https://t.co/jugDOMY4zZ",1324124336698044417,158,807095,The New York Times
2882,2020-11-04,8237,"""I’m not here to declare that we’ve won,"" Joe Biden said on Wednesday afternoon in Wilmington, Delaware. ""But I am here to report when the count is finished, we believe we will be the winners."" https://t.co/Hu9kdsmLZp https://t.co/rEN87zHiuQ",1324121779665850370,682,807095,The New York Times
2883,2020-11-04,617,"The Danish government will slaughter millions of mink at more than 1,000 farms, citing concerns that a mutation in the coronavirus that has infected them could possibly interfere with the effectiveness of a vaccine. https://t.co/aSdtkSF5sU",1324119279273390080,274,807095,The New York Times
2884,2020-11-04,11538,"Joe Biden has collected more votes in #Election2020 than former President Barack Obama did in 2008, setting a new record for the popular vote (with caveats).
https://t.co/ALn4CHlLLj https://t.co/XXzCAmwQEP",1324116752276533251,1464,807095,The New York Times
2885,2020-11-04,867,"Last night, millions of young viewers — some first-time voters and many too young to cast ballots — turned to TikTok for virtual watch parties and political analysis. 
https://t.co/5hgqwg5oON",1324114216291368967,74,807095,The New York Times
2886,2020-11-04,1917,"Twitter clamped down on President Trump’s false statement about election results in about five minutes early Wednesday morning, but that didn’t stop more than 750 other Twitter accounts from trying to amplify his claims with the exact same message.
https://t.co/KXw9n9j4qN",1324111702598832130,272,807095,The New York Times
2887,2020-11-04,0,"RT @kevinroose: No, Joe Biden Wasn’t Suddenly Awarded 138,000 Votes in Michigan https://t.co/gl5UWGWjR9",1324110724218687491,454,807095,The New York Times
2888,2020-11-04,3816,"With Michigan going to Biden, here's where the race for the White House stands now, based on the states called so far.

Follow live #Election2020 results here. https://t.co/Wg21VkpLFV https://t.co/qeEdQ4uYYK",1324108864132943877,651,807095,The New York Times
2889,2020-11-04,11632,Breaking News: Joe Biden won Michigan. The state is part of the traditional Democratic “blue wall” that President Trump flipped in 2016. https://t.co/5jzoSVKHgg,1324107926844411912,1223,807095,The New York Times
2890,2020-11-04,257,"Republicans grew increasingly confident on Wednesday that they could keep their Senate majority, which could depend on at least one runoff race in Georgia. They also made a considerable dent in Democrats’ House majority. https://t.co/4UNgY1pq7k",1324105412111667201,36,807095,The New York Times
2891,2020-11-04,0,"RT @marclacey: A look at Election Day 2020 from the ground across America, expertly stitched together, like a fine quilt, by @DanBarryNYT…",1324104164251738113,11,807095,The New York Times
2892,2020-11-04,4714,"Joe Biden said on Wednesday that it was “clear” that he would reach the necessary 270 electoral votes, though he stopped short of claiming victory in the race for the presidency. https://t.co/ZyJ8rKIDPM https://t.co/yPymezjRQy",1324103720632832003,375,807095,The New York Times
2893,2020-11-04,1107,"Democrats’ hopes for a Senate takeover have dimmed after Sen. Susan Collins of Maine claimed victory on Wednesday. If Joe Biden wins the presidency, Democrats would need to gain just three seats, as the vice president can cast a tie-breaking vote. https://t.co/hHxdIGxUKA https://t.co/IlwfVsJyFv",1324102891825758213,184,807095,The New York Times
2894,2020-11-04,0,RT @nytopinion: “This shouldn’t be a remotely controversial proposition in a representative democracy. A complete and accurate count is the…,1324101647916826624,69,807095,The New York Times
2895,2020-11-04,926,"Breaking News: Italy will seal off six regions and limit movement within them, its most drastic measures since the spring, in an effort to stop a coronavirus resurgence.
https://t.co/QFMOU0rbfm",1324100641053134851,265,807095,The New York Times
2896,2020-11-04,163,"With thousands of ballots in several states uncounted, the presidential race is too close to call. Here's what still needs to be tabulated, and where. https://t.co/0Eu2GJ7aLv",1324100206791692289,18,807095,The New York Times
2897,2020-11-04,481,"As one of the most unusual presidential elections in history stretched into its second day of counting, Joe Biden won in Wisconsin and made slight gains elsewhere. President Trump appeared determined to stoke anxieties and friction. https://t.co/u0MqSHdJMo",1324100205097160712,69,807095,The New York Times
2898,2020-11-04,3129,"Flávio Bolsonaro, the eldest son of President Jair Bolsonaro of Brazil, has been charged with graft and money laundering as part of an investigation into the theft of public funds.
https://t.co/mLC32WmpvY",1324097884837609474,604,807095,The New York Times
2899,2020-11-04,1456,"New York elected Ritchie Torres and Mondaire Jones to the House, making them the first two openly gay Black members of Congress. https://t.co/Yi8b6jnVa0",1324096589485481984,125,807095,The New York Times
2900,2020-11-04,843,"The CNN analyst John King kept calling the election night's ""number-crunching 'fun,' speaking for a constituency of exactly one, writes @poniewozik.  https://t.co/04DsZpdPQ9",1324094097163014146,58,807095,The New York Times
2901,2020-11-04,429,"Our photographer @dougmillsnyt captured this note President Donald Trump left behind on his podium last night that simply reads ""Won Texas."" (For the record, that's not Trump's hand.) See the latest from the election here: https://t.co/5DJrK3U8BE https://t.co/UBclFRrp77",1324092839958110216,45,807095,The New York Times
2902,2020-11-04,2159,"Arizona officials said that there was no truth to the claim and that votes recorded with felt-tip pens would still be counted.
https://t.co/QucxZvAScJ https://t.co/CYyNEpjnRQ",1324091594102972418,325,807095,The New York Times
2903,2020-11-04,0,"RT @nytpolitics: Federal judge Emmet Sullivan is threatening to order the Postmaster General to appear before him, expressing frustration w…",1324090798284165121,621,807095,The New York Times
2904,2020-11-04,295,"In battlegrounds across the country, conservative women candidates scored upsets for House Republicans. https://t.co/sdz7Mxi70c",1324089048907026432,31,807095,The New York Times
2905,2020-11-04,1406,"Republican lawyers and Trump campaign officials laid out a legal strategy to challenge Democratic votes in key swing states, telegraphing a post-Election Day plan to claim victory over Joe Biden by using the courts. https://t.co/rka5qsODvY",1324084019458416641,355,807095,The New York Times
2906,2020-11-04,158,"Especialistas en desinformación y empleados de Facebook y Twitter expresaron preocupación el miércoles ante la posibilidad de que los candidatos y sus asesores compartan información engañosa y relatos distorsionados o declaren victorias prematuramente.
https://t.co/IUfglMymZR",1324083509691064320,13,807095,The New York Times
2907,2020-11-04,743,"Millions of votes are still to be counted in key states. Here, election officials in battleground states address the counting status and the path forward. https://t.co/mkpCVA1ReK https://t.co/5224OqA90W",1324081511159791616,83,807095,The New York Times
2908,2020-11-04,0,"RT @tiffkhsu: Didn't feel like watching hours of overnight election coverage on CNN, Fox and MSNBC? We did it for you.

https://t.co/NbUFO0…",1324078661088235530,29,807095,The New York Times
2909,2020-11-04,344,"Florida's governor celebrated on Wednesday his state's relatively smooth vote counting after the state was called for President Trump. “Perhaps 2020 was finally the year that we vanquished the ghosts of Bush v. Gore,” Gov. Ron DeSantis, a Republican, said. https://t.co/YT5Roju2lt",1324073949584592903,34,807095,The New York Times
2910,2020-11-04,4074,"On Fox News, the anchor Chris Wallace said, “This is an extremely flammable situation, and the president just threw a match on it,” referring to President Trump’s false claims of election fraud.
https://t.co/W2f2HlxYC4",1324072703599497216,523,807095,The New York Times
2911,2020-11-04,0,RT @Alexandra_Eaton: Election officials have been predicting a delay in election results for months. We explore why we're seeing this today…,1324072441820360705,16,807095,The New York Times
2912,2020-11-04,1505,"Here’s where the #Election2020 race for the White House stands now, based on the states called so far. https://t.co/3PBEVB4wlv https://t.co/xVL0uSTcX0",1324071574207664131,190,807095,The New York Times
2913,2020-11-04,10556,"Breaking News: Joe Biden won Wisconsin, flipping a key battleground that helped President Trump clinch the election in 2016. https://t.co/VU0qKy7CSK",1324071186427482113,1021,807095,The New York Times
2914,2020-11-04,493,"The so-called blue wall states — Michigan, Wisconsin and Pennsylvania — are playing a pivotal role in the 2020 election. Here is a look at where things stand as the counting continues and each state remains too close to call. https://t.co/gyEvJkMWjY",1324068538303320064,67,807095,The New York Times
2915,2020-11-04,1499,"News Analysis: Throughout his campaign, Joe Biden concentrated on winning Pennsylvania, Michigan and Wisconsin. Now, in a nail-biter of an election, the ultimate path to 270 Electoral College votes will wind through those states. https://t.co/tWwJIk8Grz",1324066400730816513,142,807095,The New York Times
2916,2020-11-04,268,"Collins has secured a fifth term after the most difficult race of her career. She overcame a liberal groundswell in part by centering her campaign on local issues and distancing herself from President Trump, even declining to say whether she'd vote for him.https://t.co/BaoZzBxRDZ",1324065376402026496,31,807095,The New York Times
2917,2020-11-04,455,"""It's the American way."" Senator Mitch McConnell, the majority leader, defended President Trump’s statements that his campaign would dispute presidential election results in the courts.

Latest election updates: https://t.co/JAEKiLfzxr https://t.co/vFCCCwsB72",1324063906684436482,77,807095,The New York Times
2918,2020-11-04,656,"Breaking News: Sen. Susan Collins of Maine has won re-election, defeating her Democratic opponent Sarah Gideon and dashing Democrats’ hopes for a Senate takeover. https://t.co/Ucw2SgJxag",1324063852217180166,79,807095,The New York Times
2919,2020-11-04,808,"North Carolina Senator Thom Tillis, a Republican, has declared victory in his reelection battle, but his opponent, Cal Cunningham, is not conceding. https://t.co/ykcfIyn03R",1324061377519067138,76,807095,The New York Times
2920,2020-11-04,0,"RT @sapna: Gap statement: “The intention of our social media post, that featured a red and blue hoodie, was to show the power of unity. It…",1324061032592084992,34,807095,The New York Times
2921,2020-11-04,3362,"About 100,000 votes are separating President Trump and Joe Biden in Georgia, as of 1:40 p.m. Eastern. About 93% of the ballots have been counted, and many of those remaining come from Fulton County, which includes Atlanta. https://t.co/JTh5ojowHf",1324060581947678720,443,807095,The New York Times
2922,2020-11-04,295,"You cannot bet legally on political races in the United States, but in Britain and elsewhere, the odds swung wildly between President Trump and Joe Biden as bettors tried to stay a step ahead of forecasts. https://t.co/JoM9NgW5wT",1324058845677801474,43,807095,The New York Times
2923,2020-11-04,0,"RT @TaylorLorenz: As many Americans watched the results roll in on cable news and in traditional media, millions of teenagers experienced e…",1324056361827708932,83,807095,The New York Times
2924,2020-11-04,0,"RT @ESCochrane: Susan Collins says Sara Gideon has conceded the race, with a “very gracious call.” https://t.co/moAx6uKjNq",1324055349809303554,63,807095,The New York Times
2925,2020-11-04,1060,"Student journalists are playing a vital role in the pandemic, reporting stories of national importance and holding their administrators and fellow students accountable.
https://t.co/fxL1GFXBe7",1324053814924709890,182,807095,The New York Times
2926,2020-11-04,1835,"President Trump has a sizable lead in Pennsylvania, but there are even more mail-in ballots to be counted, which Democratic officials expect to go Joe Biden’s way. Looming over the counting, however, are multiple lawsuits filed by Republicans. https://t.co/IqLGgt0PI6",1324052582000713729,306,807095,The New York Times
2927,2020-11-04,368,"It could take days for votes to be counted in several presidential battleground states. Here's a look at what's left to be counted, and where: https://t.co/tlHWIzGfXH",1324051301852979201,82,807095,The New York Times
2928,2020-11-04,0,"RT @nytopinion: Join @frankbruni to discuss the election returns and his new @nytopinion newsletter, which looks at what they tell us about…",1324050136029372428,19,807095,The New York Times
2929,2020-11-04,3554,"With a slight lead in Michigan as the state continues to count ballots, Joe Biden’s campaign appears to have increased turnout in Detroit and benefited from discontent with President Trump in the city’s suburbs. https://t.co/GGbT7tVNEQ",1324050047110139905,334,807095,The New York Times
2930,2020-11-04,563,President Trump promised early Wednesday morning to ask the Supreme Court to intervene in the election. But it is not at all clear that an election dispute will reach the justices. https://t.co/krFDDuQ4vc,1324048842346635273,76,807095,The New York Times
2931,2020-11-04,1034,"Misinformation researchers and Facebook and Twitter employees said on Wednesday they were concerned that candidates and their advisers would share misleading information and distorted narratives, or continue to call the election prematurely.
https://t.co/zZZeWUIxfW https://t.co/DJTgynplJV",1324046275189395457,118,807095,The New York Times
2932,2020-11-04,725,"Feeling on edge? Controlled breathing may help. Here are three methods to try.
https://t.co/e2ahLtst6n",1324043746745470976,141,807095,The New York Times
2933,2020-11-04,1470,"The chair of Wisconsin's state elections commission said on Wednesday that Joe Biden's edge in the vote count came after several of the state’s large cities, including Milwaukee, Green Bay and Kenosha, reported results from absentee ballots. https://t.co/2D5cBOu0ri",1324043651232706560,125,807095,The New York Times
2934,2020-11-04,2779,"Nearly all the votes have been counted in Wisconsin, and Joe Biden holds a slim lead. 

Here are the latest #Election2020 results from the state, based on the votes reported so far.
https://t.co/SXBggaCkLv https://t.co/mfcxMLvBRK",1324041846964846593,405,807095,The New York Times
2935,2020-11-04,269,"Wall Street seems to have found its footing after a turbulent night of trading as investors tried to recalibrate their bets on the likely outcome of the U.S. presidential election.
https://t.co/53zBjJ8kS7",1324038740604575744,33,807095,The New York Times
2936,2020-11-04,2086,"These barrier-breaking candidates won in a year headlined by two septuagenarian white men. 
— The highest-ranking transgender official in the U.S. 
— The first openly gay Black man elected to Congress
— New Mexico’s House delegation — all women of color
https://t.co/1XBTauWzrY",1324036198021664771,339,807095,The New York Times
2937,2020-11-04,1176,"Joe Biden's campaign manager said the Democratic presidential candidate was expected to address the country some time today, but she did not say when.
https://t.co/r04I6xDxn9",1324033674795429890,74,807095,The New York Times
2938,2020-11-04,1043,"David Andahl, a cattle rancher in North Dakota who died from the coronavirus last month, has won a seat in the state legislature, according to official results. https://t.co/LbqG8HNPKz",1324031166702358529,220,807095,The New York Times
2939,2020-11-04,1202,The Postal Service said that it had completed Election Day sweeps of 12 districts that were ordered by a judge who was concerned that ballots might have slipped through the cracks. Judge Sullivan has scheduled a noon hearing on the status of the search. https://t.co/tByiQWTkOc,1324028664485421056,227,807095,The New York Times
2940,2020-11-04,0,"RT @marcatracy: Going to go re-read several of @jennymedina’s recent articles ... 

https://t.co/j0Muak2mJB

https://t.co/sjTFrpFF1g

https…",1324027652932599812,41,807095,The New York Times
2941,2020-11-04,2261,"Poland’s right-wing government has delayed implementation of a court ruling that would impose a near-total ban on abortions after two weeks of the largest protests the country has experienced since the 1989 collapse of communism.
https://t.co/KdocCpmf0S",1324026166764855297,387,807095,The New York Times
2942,2020-11-04,315,"President Trump’s campaign said on Wednesday that his projected path to re-election involved counting “legal” ballots, suggesting they anticipated challenging some outstanding ballots in states still counting. https://t.co/oamizwfSGB",1324026164915146755,38,807095,The New York Times
2943,2020-11-04,665,"With attention focused on Georgia and its 16 electoral votes, the state’s top election official is scheduled to hold a news conference soon to discuss the number of uncounted votes remaining, and how long they will take to process. https://t.co/XGswvFJ5Rv",1324023616099520512,85,807095,The New York Times
2944,2020-11-04,11550,"Here's where the popular vote stands now, based on the votes reported so far. #Election2020 
https://t.co/dbaqPuuL80 https://t.co/CgiIdKkVzo",1324021645682630660,1733,807095,The New York Times
2945,2020-11-04,1110,"Correction: An earlier version of this article mischaracterized the political party that currently controls Mumbai. It is an opposition party, not a progressive opposition party. The error was repeated in our tweet. We’ve deleted the incorrect tweet.",1324018915513667586,150,807095,The New York Times
2946,2020-11-04,1100,"One of India’s most famous TV journalists, the conservative anchor Arnab Goswami, was arrested on charges of abetting a suicide in Mumbai, where an opposition political party is in power. The move was criticized by some as an attempt to muzzle the press. https://t.co/uwSNiR7o2y",1324018705001533440,225,807095,The New York Times
2947,2020-11-04,3559,"Joe Biden is leading in Michigan and Wisconsin, which President Trump won in 2016. By early Wednesday, Biden had the edge in enough states that, if he won them, would give him 270 electoral votes. https://t.co/PE1HxqlHUq",1324016808324640770,456,807095,The New York Times
2948,2020-11-04,706,"Voters decided state ballot measures on the minimum wage, abortion, criminal justice reform and the decriminalization of drugs. In Oregon, punishments for small amounts of harder drugs were eased with marijuana taxes to be used for addiction treatment. https://t.co/N3meZXVVNk",1324014817167003649,79,807095,The New York Times
2949,2020-11-04,0,"RT @meslackman: The nation was wracked by political polarization, racial divisions, violent protests and deep voter distrust. And yet, it m…",1324011049750855680,67,807095,The New York Times
2950,2020-11-04,5588,"Joe Biden has pulled ahead in Michigan, as another batch of votes rolled in from Wayne County, which includes Detroit. Here are the latest #Election2020 results from the state, based on the votes reported so far. https://t.co/0QapdlFnGE https://t.co/W3xp43oKxz",1324003615154069505,603,807095,The New York Times
2951,2020-11-04,7879,"All four Democratic congresswomen of “the Squad” — Reps. Ilhan Omar of Minnesota, Alexandria Ocasio-Cortez of New York, Rashida Tlaib of Michigan and Ayanna Pressley of Massachusetts — won re-election, underscoring their popularity among constituents. https://t.co/mARE6z7AcT",1324002721414975488,732,807095,The New York Times
2952,2020-11-04,399,"Lauren Boebert, a hard-right gun activist, won the race for Colorado’s 3rd Congressional District. She holds the House seat for Republicans after toppling Rep. Scott Tipton in a primary by portraying him as insufficiently supportive of President Trump. https://t.co/VU9JZPt2UT",1324000959048130571,46,807095,The New York Times
2953,2020-11-04,2127,"There are seven states left in the presidential race that are too close to call: Wisconsin, Nevada, Arizona, Michigan, Pennsylvania, Georgia and North Carolina. Here’s where they stand.
https://t.co/FepYDx2baX",1323996686964920320,495,807095,The New York Times
2954,2020-11-04,971,"New Jersey will release more than 2,000 inmates on Wednesday – an acknowledgment of the risks of Covid-19 in cramped prisons. Prisoners within a year of completing sentences for crimes other than murder and sexual assault are eligible for early release. https://t.co/chb4N30hi0",1323995979960459264,115,807095,The New York Times
2955,2020-11-04,0,"RT @kitastew: Like so many other places around the country, New York City is still counting ballots. @danarubinstein and @luisferre explain…",1323988400333082624,57,807095,The New York Times
2956,2020-11-04,0,RT @daveyalba: Good morning. Expect much of the misinformation in the election—potentially most—to come around the results. And here we go…,1323983917200908291,206,807095,The New York Times
2957,2020-11-04,698,"Chances of a resounding victory for either President Trump or Joe Biden in the race for the White House evaporated Tuesday night. By Wednesday morning, both parties had already dispatched hundreds of lawyers as swing states counted mail ballots. https://t.co/mRP8XbXiao",1323980863240024064,106,807095,The New York Times
2958,2020-11-04,362,Follow more live updates from The New York Times here. https://t.co/WiKWQcTPXT,1323975030611595264,28,807095,The New York Times
2959,2020-11-04,639,"Meanwhile, Trump is fighting to keep North Carolina in his column after winning it in 2016. The state is critical to his re-election chances.

Here are the latest results. https://t.co/ZGU1gNIcGk https://t.co/dBTMExfqHE",1323975028959039492,114,807095,The New York Times
2960,2020-11-04,310,"Georgia has become an unexpected question mark for Trump, with Biden posing a strong challenge in a state that Democrats have not carried in a presidential election since 1992.

Here are the latest results. https://t.co/tOGx9Ol9t6 https://t.co/EtJYBZ2AcR",1323975025062531074,74,807095,The New York Times
2961,2020-11-04,207,"The race in Nevada is much closer than was expected, with Biden in a narrow lead. But the state will not update its election results until Thursday.

Here are the latest results. https://t.co/oyQsX0991X https://t.co/2u5GnG0UY0",1323975021224730627,53,807095,The New York Times
2962,2020-11-04,180,Counting ballots in Pennsylvania is likely to take longer. Here’s a look at where things stand. https://t.co/6BHQsqJdwm https://t.co/uloNQva2pF,1323975017856729088,45,807095,The New York Times
2963,2020-11-04,324,More votes in Wisconsin are also expected to be counted this morning. Here’s the current state of the race. https://t.co/JzlE9REXFw https://t.co/8jdQznO9z4,1323975014484447232,55,807095,The New York Times
2964,2020-11-04,345,"Here are the latest counts in Michigan, where more results should come today. https://t.co/Oz61HYUkQ5 https://t.co/mFY8emrpWm",1323975010952896513,180,807095,The New York Times
2965,2020-11-04,90,"Here’s when we might expect results in those three states, plus what else to watch for today. https://t.co/cEJY7o1NU5",1323975007769382912,16,807095,The New York Times
2966,2020-11-04,102,"For much of his campaign, Biden focused on Michigan, Pennsylvania and Wisconsin.

Millions of votes have yet to be counted in those three states combined, along with other states where a winner has yet to be called.

See more here. https://t.co/HvbPwT5Qge",1323975005802237952,22,807095,The New York Times
2967,2020-11-04,291,"Both Trump and Biden still have paths to winning.

For Biden, one route goes through Arizona and Georgia.

For Trump, winning may depend on holding onto Michigan, Wisconsin and Georgia, three states he won in 2016. https://t.co/7eQmKfY0jK https://t.co/PfyLhVQm2I",1323975003528900609,96,807095,The New York Times
2968,2020-11-04,377,"As expected, votes are still being counted. States never finish counting ballots on election night.

Trump made baseless claims this morning about where the race stands, saying he wanted to end ballot counting early. https://t.co/ir8rzYRWNc",1323974999317897217,93,807095,The New York Times
2969,2020-11-04,2489,"If you’re starting your day in the U.S., here’s the latest from election night:
— No winner has been named in the U.S. presidential race.
— The election remains tight, with both President Trump and Joe Biden several dozen electoral votes shy of winning. https://t.co/WiKWQcTPXT",1323974997828927489,374,807095,The New York Times
2970,2020-11-04,501,"It was a long night.

Here’s a guide to where things stand in the U.S. presidential race, when you can expect final results, and how to follow along today. #Election2020 https://t.co/7t1xuRWpPf",1323973311156654082,93,807095,The New York Times
2971,2020-11-04,705,"Now comes the wait.

With no winner declared after a long election night, Americans were waiting for results in key states. Both President Trump and Joe Biden spoke to voters overnight – watch what they said. https://t.co/s4QNDqDiqL https://t.co/jMkxtAjm5l",1323969494830690304,96,807095,The New York Times
2972,2020-11-04,11015,"Joe Biden has won absentee ballots counted in Pennsylvania by a significant margin so far, data from the Secretary of State showed early Wednesday. If he carried the remaining absentee ballots by a similar margin, he would win the state, Nate Cohn writes. https://t.co/uvCBFqTWIH",1323968270328877058,1984,807095,The New York Times
2973,2020-11-04,808,"#Election2020 is much closer than the polls indicated, and millions of votes, including many in key battleground states, have yet to be counted. @alexburnsNYT talks about where things stand on today’s episode of The Daily. https://t.co/ljcFkilPQG",1323965753410887683,117,807095,The New York Times
2974,2020-11-04,1796,"Nevada, where Joe Biden holds a narrow lead over President Trump as of early Wednesday, will not announce any new updates on election results until 9 a.m. Pacific time on Thursday, state election officials said. https://t.co/tbd68RbTsa",1323962484311678978,352,807095,The New York Times
2975,2020-11-04,3709,"Here are the latest #Election2020 results from Michigan, based on the votes reported so far. https://t.co/aMGhLwXySS https://t.co/iPMIwf4RZs",1323957495514255362,547,807095,The New York Times
2976,2020-11-04,0,RT @nytgraphics: Which battleground states news outlets have called in the presidential race so far: https://t.co/fNE5BkhMcX https://t.co/H…,1323954412730068992,155,807095,The New York Times
2977,2020-11-04,3313,"President Trump made baseless claims about the presidential race early Wednesday, saying he would go to the Supreme Court. It was unclear exactly what kind of challenge he had in mind. https://t.co/0Tt5KjTebK",1323949874753294337,348,807095,The New York Times
2978,2020-11-04,6142,"Here’s where the race for the White House stands now, based on the states called so far.

Follow live #Election2020 results here. https://t.co/Ocytit1xtq https://t.co/OYvZ9STpN1",1323943708149063681,1134,807095,The New York Times
2979,2020-11-04,1053,"While other news outlets held back on election night, Fox News, led by the head of its decision desk, Arnon Mishkin, made projections for key battleground states. One angered President Trump. https://t.co/kNbzedk1rJ",1323943133621686274,137,807095,The New York Times
2980,2020-11-04,3906,"Here are the latest #Election2020 results from Nevada, based on the votes reported so far. https://t.co/TI2shJ2ZSK https://t.co/6gmF6ugtk1",1323936643137609729,567,807095,The New York Times
2981,2020-11-04,8653,"No state ever reports final results on election night. President Trump's comments about the status of the election early Wednesday were a blatant misrepresentation of the U.S. electoral process.
https://t.co/Bax3iokOaW",1323935538903158784,1828,807095,The New York Times
2982,2020-11-04,521,We knew many states would not have complete results on election night. Here's what officials said about their election results processes — and what share of votes they expected to be counted by Nov. 4. https://t.co/0cJtM89d6K,1323927979639087104,129,807095,The New York Times
2983,2020-11-04,4080,"""To the Black women, the Black girls, the nurses, the essential workers, the single mothers — this is our moment.""

Cori Bush, a Democrat, became the first Black woman elected to represent Missouri in Congress on Tuesday. Watch her victory speech. https://t.co/Qk32dh5YIq https://t.co/AWIaCZkUjE",1323927970512314368,389,807095,The New York Times
2984,2020-11-04,9999,"Here are the latest #Election2020 results from Wisconsin, based on the votes reported so far.

Follow more live results as we get them. https://t.co/0wvvN7b9rm https://t.co/7jvcwU78cL",1323926863715205120,1323,807095,The New York Times
2985,2020-11-04,874,"Maine has a total of four electoral votes, and three have been called so far. It is only one of two states where electoral votes are split in a process called the congressional district method.",1323925356420730881,44,807095,The New York Times
2986,2020-11-04,2893,"In Australia, crowds gathered around TVs in cafes to watch states turn blue or red.

In China, the Weibo hashtag “American election” was viewed over 3.9 billion times.

All over the world, eyes were on the U.S. as results trickled in on election night. https://t.co/QQ7pU0FEJP",1323922962026823680,563,807095,The New York Times
2987,2020-11-04,1377,"California voters overwhelmingly approved Proposition 22, a ballot measure that allows gig economy companies like Uber and Lyft to keep treating drivers as independent contractors rather than employees. The victory could help remake U.S. labor laws. https://t.co/ea6QLE57fB",1323917932502622208,369,807095,The New York Times
2988,2020-11-04,859,"The U.S. is officially out of the global climate accord. President Trump's withdrawal officially came into effect on Wednesday, the day after Election Day. https://t.co/LMoXYMo6Ko",1323914137597083649,413,807095,The New York Times
2989,2020-11-04,1927,"Here are the latest #Election2020 results from Georgia, based on the votes reported so far. https://t.co/gvMfgcO2TF https://t.co/LoUSYJhEX8",1323913084004524035,282,807095,The New York Times
2990,2020-11-04,5826,"No winner has been declared in the U.S. presidential race, and votes are still being counted. President Trump made reckless and baseless claims about the state of the election as he said he wanted to put the outcome in the hands of the Supreme Court. https://t.co/mhH7X9xfp4",1323909815580696578,1261,807095,The New York Times
2991,2020-11-04,2333,"Here’s where the race for the White House stands now, based on the states called so far.

Follow live #Election2020 results here. https://t.co/W3EE8Ko71a https://t.co/2EWAsbjyFI",1323907647637229574,519,807095,The New York Times
